Date;PTE;period_from;period_until;Total_min;Minmax;Min600;Min300;Min100;minmin;posmin;pos100;pos300;pos600;posmax;total_plus
01/01/2024;1;00:00;00:15;-1354;-1548.81;-268.8;-207.63;-35.23;-8.81;61.71;82.8;180.46;;1832.2;379
01/01/2024;2;00:15;00:30;-1367;-1548.81;-268.7;-109.04;-26.1;-8.81;61.91;86.89;180.46;;1832.2;379
01/01/2024;3;00:30;00:45;-1368;-1548.81;-268.9;-109.04;-26.1;-8.81;61.91;86.89;180.46;;1832.2;379
01/01/2024;4;00:45;01:00;-1360;-1548.81;-273.9;-109.04;-26.1;-8.81;61.91;86.89;161.61;;1832.2;388
01/01/2024;5;01:00;01:15;-1369;-1548.81;-267.63;-109.04;-26.1;-8.81;61.91;86.89;180.46;;1832.2;381
01/01/2024;6;01:15;01:30;-1369;-1548.81;-267.63;-109.04;-26.1;-8.81;61.91;86.89;180.46;;1832.2;381
01/01/2024;7;01:30;01:45;-1369;-1548.81;-267.63;-109.04;-26.1;-8.81;61.91;86.89;180.46;;1832.2;381
01/01/2024;8;01:45;02:00;-1363;-1548.81;-267.63;-109.04;-26.1;-8.81;58.68;83.66;161.61;;1832.2;388
01/01/2024;9;02:00;02:15;-1230;-1548.81;-274.12;-171.12;-31.85;-8.81;58.54;82.79;149.2;501.35;1832.2;636
01/01/2024;10;02:15;02:30;-1229;-1548.81;-274.12;-109.04;-26.1;-8.81;58.66;83.64;151.06;501.35;1832.2;635
01/01/2024;11;02:30;02:45;-1229;-1548.81;-274.12;-166.18;-37.54;-8.81;81.05;85.3;149.19;501.35;1832.2;630
01/01/2024;12;02:45;03:00;-1243;-1548.81;-267.63;-166.18;-37.54;-8.81;81.06;85.3;121.12;501.35;1832.2;614
01/01/2024;13;03:00;03:15;-1232;-1548.81;-274.12;-183.93;-33.03;-8.81;63.41;83.12;147.19;501.35;1832.2;624
01/01/2024;14;03:15;03:30;-1228;-1548.81;-273;-109.04;-26.1;-8.81;64.9;81.05;304.29;501.35;1832.2;626
01/01/2024;15;03:30;03:45;-1218;-1548.81;-272.3;-109.04;-26.1;-8.81;64.9;85.2;165.82;501.35;1832.2;624
01/01/2024;16;03:45;04:00;-1220;-1548.81;-269.9;-198.57;-34.39;-8.81;64.9;85.2;165.83;501.35;1832.2;620
01/01/2024;17;04:00;04:15;-1221;-1548.81;-270.5;-166.18;-37.54;-8.81;64.9;87.2;304.29;501.35;1832.2;622
01/01/2024;18;04:15;04:30;-1204;-1548.81;-268.3;-224.8;-44.83;-8.81;64.9;87.2;304.29;501.35;1832.2;623
01/01/2024;19;04:30;04:45;-1197;-1548.81;-268;-181.24;-44.83;-8.81;64.9;87.2;149.2;501.35;1832.2;620
01/01/2024;20;04:45;05:00;-1196;-1548.81;-267.5;-224.8;-224.8;-8.81;64.9;85.2;137.84;501.35;1832.2;617
01/01/2024;21;05:00;05:15;-1191;-1548.81;-265.63;-248.48;-248.48;-8.81;64.9;87.2;165.82;501.35;1832.2;611
01/01/2024;22;05:15;05:30;-1141;-1548.81;-267.63;-166.18;-37.54;-8.81;64.58;85.2;153.4;501.35;1832.2;620
01/01/2024;23;05:30;05:45;-1095;-1548.81;-272.12;-233.83;-30.3;-8.81;63.66;85.2;149.19;501.35;1832.2;630
01/01/2024;24;05:45;06:00;-1051;-1548.81;-267.63;-166.18;-37.54;-8.81;58.66;83.64;151.06;501.35;1832.2;629
01/01/2024;25;06:00;06:15;-1007;-1548.81;-265.63;-265.63;-73.38;-8.81;63.25;81.06;121.12;501.35;1832.2;628
01/01/2024;26;06:15;06:30;-1049;-1548.81;-265.63;-265.63;-78.49;-8.81;62.95;79.05;121.12;583.96;1832.2;627
01/01/2024;27;06:30;06:45;-1097;-1548.81;-265.63;-172.24;-91.6;-8.81;63.19;82.79;147.91;501.35;1832.2;627
01/01/2024;28;06:45;07:00;-1163;-1548.81;-267.63;-152.38;-33.34;-8.81;58.66;83.64;151.06;585.96;1832.2;597
01/01/2024;29;07:00;07:15;-1173;-1548.81;-267.63;-166.18;-37.54;-8.81;63.77;86.13;304.31;501.35;1832.2;612
01/01/2024;30;07:15;07:30;-1179;-1548.81;-265.63;-178.06;-77.88;-8.81;62.99;82.79;149.19;501.35;1832.2;611
01/01/2024;31;07:30;07:45;-1204;-1548.81;-265.63;-185.76;-83.91;-8.81;81.05;85.73;149.19;1832.2;1832.2;585
01/01/2024;32;07:45;08:00;-1232;-1548.81;-267.63;-152.38;-33.34;-8.81;64.32;87.47;149.2;;1832.2;553
01/01/2024;33;08:00;08:15;-1351;-1548.81;-267.63;-166.18;-37.54;-8.81;64.91;79.05;209.13;;1832.2;375
01/01/2024;34;08:15;08:30;-1352;-1548.81;-267.63;-166.18;-37.54;-8.81;64.91;81.05;209.13;;1832.2;375
01/01/2024;35;08:30;08:45;-1360;-1548.81;-267.63;-152.38;-33.34;-8.81;64.91;88.94;257.1;;1832.2;369
01/01/2024;36;08:45;09:00;-1369;-1548.81;-267.63;-166.18;-37.54;-8.81;64.91;85.47;300;;1832.2;362
01/01/2024;37;09:00;09:15;-1363;-1548.81;-267.63;-166.18;-37.54;-8.81;64.91;87.48;209.13;;1832.2;371
01/01/2024;38;09:15;09:30;-1359;-1548.81;-267.63;-152.38;-33.34;-8.81;64.91;87.47;209.13;;1832.2;372
01/01/2024;39;09:30;09:45;-1356;-1548.81;-265.63;-123.63;-29.63;-8.81;64.91;87.47;209.13;;1832.2;372
01/01/2024;40;09:45;10:00;-1350;-1548.81;-267.63;-109.04;-26.1;-8.81;64.91;88.94;182.31;;1832.2;376
01/01/2024;41;10:00;10:15;-1351;-1548.81;-517.63;-267.63;-50.85;-8.81;64.91;91.7;182.31;;1832.2;376
01/01/2024;42;10:15;10:30;-1348;-1548.81;-265.63;-181.24;-44.83;-8.81;64.91;88.94;182.31;;1832.2;376
01/01/2024;43;10:30;10:45;-1346;-1548.81;-265.63;-181.24;-54.51;-8.81;64.91;79.05;182.31;;1832.2;377
01/01/2024;44;10:45;11:00;-1349;-1548.81;-265.63;-160.95;-160.95;-8.81;64.91;85.47;182.31;;1832.2;377
01/01/2024;45;11:00;11:15;-1349;-1548.81;-272.12;-181.24;-44.83;-8.81;81.06;88.4;182.31;;1832.2;377
01/01/2024;46;11:15;11:30;-1345;-1548.81;-274.12;-210.67;-35.51;-8.81;62.91;79.13;182.31;;1832.2;378
01/01/2024;47;11:30;11:45;-1340;-1548.81;-274.12;-166.18;-37.54;-8.81;62.91;79.05;182.31;;1832.2;378
01/01/2024;48;11:45;12:00;-1335;-1548.81;-274.12;-166.18;-37.54;-8.81;77.06;81.06;182.31;;1832.2;378
01/01/2024;49;12:00;12:15;-1333;-1548.81;-274.12;-248.77;-43.58;-8.81;65.7;80.8;182.31;;1832.2;378
01/01/2024;50;12:15;12:30;-1334;-1548.81;-274.12;-226.03;-41.47;-8.81;68.93;76.8;182.31;;1832.2;378
01/01/2024;51;12:30;12:45;-1335;-1548.81;-274.12;-202.58;-34.76;-8.81;63.66;77.89;182.31;;1832.2;378
01/01/2024;52;12:45;13:00;-1336;-1548.81;-274.12;-189.82;-33.58;-8.81;73.13;81.05;182.31;;1832.2;378
01/01/2024;53;13:00;13:15;-1337;-1548.81;-274.12;-232.16;-42.04;-8.81;73.13;81.05;182.31;;1832.2;377
01/01/2024;54;13:15;13:30;-1329;-1548.81;-274.12;-206.1;-35.09;-8.81;70.77;81.06;181.66;;1832.2;377
01/01/2024;55;13:30;13:45;-1322;-1548.81;-274.12;-199.5;-34.48;-8.81;63.83;82.8;181.66;;1832.2;378
01/01/2024;56;13:45;14:00;-1308;-1548.81;-274.12;-215.69;-35.98;-8.81;72.79;85.47;181.66;;1832.2;378
01/01/2024;57;14:00;14:15;-1307;-1548.81;-274.12;-166.18;-37.54;-8.81;67.29;84.13;181.66;;1832.2;377
01/01/2024;58;14:15;14:30;-1305;-1548.81;-274.12;-207.1;-35.18;-8.81;67.29;82.79;181.66;;1832.2;377
01/01/2024;59;14:30;14:45;-1311;-1548.81;-274.12;-207.14;-35.18;-8.81;67.29;82.8;181.66;;1832.2;378
01/01/2024;60;14:45;15:00;-1304;-1548.81;-274.12;-208.2;-35.28;-8.81;67.29;82.8;181.66;;1832.2;378
01/01/2024;61;15:00;15:15;-1299;-1548.81;-274.12;-166.18;-37.54;-8.81;63.05;83.47;181.55;;1832.2;377
01/01/2024;62;15:15;15:30;-1281;-1548.81;-274.12;-166.18;-37.54;-8.81;66.96;84.13;181.55;;1832.2;377
01/01/2024;63;15:30;15:45;-1261;-1548.81;-274.12;-166.18;-37.54;-8.81;66.96;82.79;181.55;;1832.2;377
01/01/2024;64;15:45;16:00;-1239;-1548.81;-274.12;-166.18;-37.54;-8.81;66.96;82.8;181.55;;1832.2;376
01/01/2024;65;16:00;16:15;-1255;-1548.81;-274.12;-210.71;-35.51;-8.81;73.05;93.55;400;;1832.2;351
01/01/2024;66;16:15;16:30;-1247;-1548.81;-274.12;-166.18;-29.06;-8.81;63.21;88.14;330;;1832.2;351
01/01/2024;67;16:30;16:45;-1219;-1548.81;-274.12;-166.18;-37.54;-8.81;79.05;88.4;330;;1832.2;351
01/01/2024;68;16:45;17:00;-1192;-1548.81;-274.12;-215.14;-35.92;-8.81;60.04;88.14;330;;1832.2;351
01/01/2024;69;17:00;17:15;-1219;-1548.81;-274.12;-142.04;-23.35;32.13;62.84;88.41;400;;1832.2;350
01/01/2024;70;17:15;17:30;-1219;-1548.81;-274.12;-148.78;-16.58;32.13;63.21;88.24;400;;1832.2;350
01/01/2024;71;17:30;17:45;-1211;-1548.81;-274.12;-205.54;-26.35;32.13;59.58;88.24;354;;1832.2;350
01/01/2024;72;17:45;18:00;-1203;-1548.81;-274.12;-205.54;-34.4;32.13;59.6;88.24;400;;1832.2;350
01/01/2024;73;18:00;18:15;-1209;-1548.81;-274.12;-142.04;-23.35;32.13;42;88.2;400;;1832.2;350
01/01/2024;74;18:15;18:30;-1185;-1548.81;-255.35;-65.93;-18.09;32.13;42;88.2;400;;1832.2;350
01/01/2024;75;18:30;18:45;-1162;-1548.81;-272.12;-248.44;-20.36;32.13;42;88.2;400;;1832.2;350
01/01/2024;76;18:45;19:00;-1129;-1548.81;-272.12;-270.12;-270.12;32.13;42;88.2;400;;1832.2;350
01/01/2024;77;19:00;19:15;-1095;-1548.81;-272.12;-140.04;-29.83;32.13;42;88.2;400;;1832.2;350
01/01/2024;78;19:15;19:30;-1081;-1548.81;-271.72;-65.93;-25.23;32.13;42;88.2;400;;1832.2;350
01/01/2024;79;19:30;19:45;-1081;-1548.81;-274.12;-142.04;-31.83;32.13;42;88.2;400;;1832.2;350
01/01/2024;80;19:45;20:00;-1061;-1548.81;-272.12;-188.63;-33.54;32.13;42;88.2;256.29;;1832.2;354
01/01/2024;81;20:00;20:15;-1064;-1548.81;-272.12;-140.04;-35.54;32.13;42;90.4;256.29;;1832.2;354
01/01/2024;82;20:15;20:30;-1061;-1548.81;-272.12;-173.63;-36.16;32.13;42;90.41;229.97;;1832.2;359
01/01/2024;83;20:30;20:45;-1072;-1548.81;-272.12;-138.04;-27.83;32.13;42;86.63;256.29;;1832.2;355
01/01/2024;84;20:45;21:00;-1060;-1548.81;-274.12;-142.04;-31.83;32.13;42;82.79;256.29;;1832.2;355
01/01/2024;85;21:00;21:15;-997;-1548.81;-274.12;-166.18;-37.54;-8.81;42;82.8;256.18;;1832.2;357
01/01/2024;86;21:15;21:30;-993;-1548.81;-274.12;-166.18;-37.54;-8.81;42;81.05;154.92;;1832.2;387
01/01/2024;87;21:30;21:45;-1010;-1548.81;-274.12;-166.18;-37.54;-8.81;42;81.06;149.2;;1832.2;388
01/01/2024;88;21:45;22:00;-1032;-1548.81;-274.12;-166.18;-37.54;-8.81;42;81.05;149.19;;1832.2;391
01/01/2024;89;22:00;22:15;-1062;-1548.81;-274.12;-166.18;-37.54;-8.81;42;82.54;149.2;;1832.2;393
01/01/2024;90;22:15;22:30;-1133;-1548.81;-265.63;-164.18;-35.54;-8.81;42;88.2;337.65;;1832.2;350
01/01/2024;91;22:30;22:45;-1162;-1548.81;-265.63;-164.18;-35.54;-8.81;42;88.2;337.65;;1832.2;350
01/01/2024;92;22:45;23:00;-1177;-1548.81;-267.63;-166.18;-37.54;-8.81;42;84.54;400;;1832.2;350
01/01/2024;93;23:00;23:15;-1162;-1548.81;-274.12;-166.18;-37.54;47.52;42;79.53;181.55;;1832.2;369
01/01/2024;94;23:15;23:30;-1172;-1548.81;-274.12;-166.18;-37.54;67.52;42;81.53;167.82;;1832.2;374
01/01/2024;95;23:30;23:45;-1180;-1548.81;-272.12;-164.18;-35.54;67.52;42;82.54;161.62;;1832.2;380
01/01/2024;96;23:45;00:00;-1187;-1548.81;-266;-164.18;-35.54;67.52;42;82.54;155.41;;1832.2;386
01/02/2024;1;00:00;00:15;-1441;-1548.81;-198.75;-40;4.52;67.52;78.51;81.51;280.51;;1832.2;382
01/02/2024;2;00:15;00:30;-1471;-1548.81;-207.24;-40;4.52;67.52;45.46;83.51;280.51;;1832.2;382
01/02/2024;3;00:30;00:45;-1433;-1548.81;-198.75;-40;4.52;67.52;70.85;83.04;171.51;;1832.2;432
01/02/2024;4;00:45;01:00;-1436;-1548.81;-198.75;-40;4.52;67.52;70.85;83.04;153.51;;1832.2;445
01/02/2024;5;01:00;01:15;-1526;-1548.81;-220.34;-40;1.52;67.52;51.31;81.51;280.51;;1832.2;379
01/02/2024;6;01:15;01:30;-1517;-1548.81;-215.92;-40;1.52;67.52;75.51;81.51;280.51;;1832.2;379
01/02/2024;7;01:30;01:45;-1508;-1548.81;-215.92;-40;1.52;67.52;73.84;83.51;238.51;;1832.2;391
01/02/2024;8;01:45;02:00;-1484;-1548.81;-210.11;-40;1.52;67.52;51.76;83.51;189.51;;1832.2;422
01/02/2024;9;02:00;02:15;-1540;-1548.81;-220.34;-40;4.52;67.52;51.96;83.51;280.51;;1832.2;379
01/02/2024;10;02:15;02:30;-1544;-1548.81;-223.31;-40;4.52;67.52;50.26;83.06;259.51;;1832.2;379
01/02/2024;11;02:30;02:45;-1533;-1548.81;-265.63;-54.08;4.52;67.52;78.51;79.51;217.51;;1832.2;403
01/02/2024;12;02:45;03:00;-1523;-1548.81;-217.88;-40;4.52;67.52;60.26;81.51;189.51;;1832.2;423
01/02/2024;13;03:00;03:15;-1576;-1548.81;-229.31;-40;1.52;67.52;61.96;83.51;259.51;;1832.2;379
01/02/2024;14;03:15;03:30;-1581;-1548.81;-229.31;-40;1.52;67.52;70.87;81.51;259.51;;1832.2;379
01/02/2024;15;03:30;03:45;-1540;-1548.81;-220.34;-40;1.52;67.52;65.85;83.51;180.51;;1832.2;424
01/02/2024;16;03:45;04:00;-1536;-1548.81;-220.34;-40;1.52;67.52;78.51;79.51;180.51;;1832.2;424
01/02/2024;17;04:00;04:15;-1541;-1548.81;-220.34;-40;1.52;67.52;75.84;79.51;180.51;;1832.2;424
01/02/2024;18;04:15;04:30;-1548;-1548.81;-224.8;-40;1.52;67.52;65.85;83.51;180.51;;1832.2;424
01/02/2024;19;04:30;04:45;-1550;-1548.81;-224.8;-40;1.52;67.52;65.85;83.51;180.51;;1832.2;424
01/02/2024;20;04:45;05:00;-1551;-1548.81;-224.8;-40;1.52;67.52;78.51;79.51;180.51;;1832.2;424
01/02/2024;21;05:00;05:15;-1547;-1548.81;-224.8;-40;1.52;67.52;65.85;83.51;180.51;;1832.2;424
01/02/2024;22;05:15;05:30;-1544;-1548.81;-223.31;-40;1.52;67.52;78.51;79.51;180.51;;1832.2;425
01/02/2024;23;05:30;05:45;-1582;-1548.81;-230.32;-40;1.52;67.52;62.33;88.13;259.51;;1832.2;379
01/02/2024;24;05:45;06:00;-1575;-1548.81;-229.31;-40;1.52;67.52;77.51;88.13;259.51;;1832.2;379
01/02/2024;25;06:00;06:15;-1525;-1548.81;-219.84;-40;4.52;67.52;65.85;83.51;180.51;;1832.2;425
01/02/2024;26;06:15;06:30;-1534;-1548.81;-155.45;-40;24.43;67.52;64.91;83.51;153.51;;1832.2;468
01/02/2024;27;06:30;06:45;-1583;-1548.81;-265.63;-40.29;24.43;67.52;77.51;88;198.51;;1832.2;415
01/02/2024;28;06:45;07:00;-1565;-1548.81;-265.63;-53.57;24.43;67.52;77.51;88;207.51;;1832.2;409
01/02/2024;29;07:00;07:15;-1588;-1548.81;-233.87;-40;4.52;67.52;78.51;92;259.51;;1832.2;379
01/02/2024;30;07:15;07:30;-1580;-1548.81;-224.38;-40;4.52;67.52;78.51;91.55;259.51;;1832.2;379
01/02/2024;31;07:30;07:45;-1578;-1548.81;-265.63;-41.74;4.52;67.52;78.51;91.55;259.51;;1832.2;379
01/02/2024;32;07:45;08:00;-1578;-1548.81;-265.63;-41.74;4.52;67.52;78.51;91.55;259.51;;1832.2;379
01/02/2024;33;08:00;08:15;-1661;-1548.81;-87.63;-18.06;43;67.52;78.51;91.65;259.51;;1832.2;379
01/02/2024;34;08:15;08:30;-1657;-1548.81;-125.63;-26.82;43;67.52;78.51;92.51;259.51;;1832.2;379
01/02/2024;35;08:30;08:45;-1658;-1548.81;-125.63;-18.34;43;67.52;78.51;92;259.51;;1832.2;379
01/02/2024;36;08:45;09:00;-1650;-1548.81;-123.84;-18.34;43;67.52;78.51;95.56;259.51;;1832.2;379
01/02/2024;37;09:00;09:15;-1644;-1548.81;-123.84;-18.34;43;67.52;78.51;89.68;259.51;;1832.2;379
01/02/2024;38;09:15;09:30;-1625;-1548.81;-122.06;-18.34;43;67.52;78.51;97.43;249.51;;1832.2;387
01/02/2024;39;09:30;09:45;-1600;-1548.81;-120.3;-26.82;43;67.52;78.51;94.51;259.51;;1832.2;379
01/02/2024;40;09:45;10:00;-1574;-1548.81;-265.63;-38;43;67.52;75.67;88;259.51;;1832.2;379
01/02/2024;41;10:00;10:15;-1522;-1548.81;-267.63;-29.77;43;67.52;76.31;88;280.51;;1832.2;379
01/02/2024;42;10:15;10:30;-1487;-1548.81;-267.63;-29.77;43;67.52;78.51;88.27;280.51;;1832.2;379
01/02/2024;43;10:30;10:45;-1470;-1548.81;-217.4;-38;43;67.52;78.51;94.51;280.51;;1832.2;379
01/02/2024;44;10:45;11:00;-1467;-1548.81;-267.63;-29.77;43;67.52;76.31;94.51;280.51;;1832.2;379
01/02/2024;45;11:00;11:15;-1460;-1548.81;-198.69;-38;52;67.52;77.54;88;259.51;;1832.2;379
01/02/2024;46;11:15;11:30;-1438;-1548.81;-162.52;-23.84;52;67.52;77.54;88;259.51;;1832.2;379
01/02/2024;47;11:30;11:45;-1413;-1548.81;-104.79;-18.34;52;74.8;78.51;92;259.51;;1832.2;379
01/02/2024;48;11:45;12:00;-1377;-1548.81;-133.7;-18.34;52;74.8;78.51;90.15;259.51;;1832.2;383
01/02/2024;49;12:00;12:15;-1350;-1548.81;-184.41;-27.46;56.21;74.6;77.51;88;238.51;;1832.2;394
01/02/2024;50;12:15;12:30;-1347;-1548.81;-186.1;-36;60;71.21;56.63;85.51;249.51;;1832.2;392
01/02/2024;51;12:30;12:45;-1343;-1548.81;-267.63;-26.68;59.58;71.21;56.63;85.51;249.51;;1832.2;393
01/02/2024;52;12:45;13:00;-1314;-1548.81;-188.1;-36;57.52;71.21;56.63;81.51;198.51;;1832.2;420
01/02/2024;53;13:00;13:15;-1318;-1548.81;-267.63;-38.25;57.52;73.03;56.9;83.51;207.51;;1832.2;411
01/02/2024;54;13:15;13:30;-1314;-1548.81;-267.63;-38.25;57.52;73.03;56.9;81.51;207.51;;1832.2;409
01/02/2024;55;13:30;13:45;-1318;-1548.81;-202.11;-36.25;57.52;73.03;56.9;81.51;217.51;;1832.2;408
01/02/2024;56;13:45;14:00;-1323;-1548.81;-130.18;-34.25;57.52;73.03;64.13;81.51;217.51;;1832.2;405
01/02/2024;57;14:00;14:15;-1359;-1548.81;-267.63;-29.77;57.52;74.78;77.51;88;259.51;;1832.2;388
01/02/2024;58;14:15;14:30;-1368;-1548.81;-267.63;-29.01;57.52;74.78;60.26;88;259.51;;1832.2;388
01/02/2024;59;14:30;14:45;-1383;-1548.81;-100;-26.97;57.52;74.78;60.28;85.51;259.51;;1832.2;388
01/02/2024;60;14:45;15:00;-1360;-1548.81;-267.63;-28.82;52;72.64;78.51;85.51;249.51;;1832.2;389
01/02/2024;61;15:00;15:15;-1368;-1548.81;-129.7;-33.91;52;69.52;71.51;85.51;259.51;;1832.2;388
01/02/2024;62;15:15;15:30;-1394;-1548.81;-110.53;-19.93;52;68.7;78.51;85.51;249.51;;1832.2;391
01/02/2024;63;15:30;15:45;-1421;-1548.81;-105.11;-13.84;53.01;78.04;78.51;83.51;249.51;;1832.2;393
01/02/2024;64;15:45;16:00;-1446;-1548.81;-180.35;-24.82;52;69.52;78.51;87.51;238.51;;1832.2;397
01/02/2024;65;16:00;16:15;-1473;-1548.81;-109.7;-13.84;52;78.04;66.14;90;228.51;;1832.2;400
01/02/2024;66;16:15;16:30;-1518;-1548.81;-100;-16.81;52;69.32;71.51;83.51;238.51;;1832.2;397
01/02/2024;67;16:30;16:45;-1559;-1548.81;-108.49;-16.71;52;67.52;71.78;85.51;238.51;;1832.2;398
01/02/2024;68;16:45;17:00;-1580;-1548.81;-228.04;-18.92;52;77.84;70.85;83.51;228.51;;1832.2;399
01/02/2024;69;17:00;17:15;-1641;-1548.81;-123.84;-10.74;52;78.04;78.51;100.51;288.93;;1832.2;380
01/02/2024;70;17:15;17:30;-1633;-1548.81;-123.48;-10.74;43;67.52;78.51;97.6;270.51;;1832.2;380
01/02/2024;71;17:30;17:45;-1623;-1548.81;-122.06;-10.74;43;67.52;78.51;100.51;270.51;;1832.2;380
01/02/2024;72;17:45;18:00;-1595;-1548.81;-145.32;-14.98;43;67.52;78.51;100.51;288.93;;1832.2;380
01/02/2024;73;18:00;18:15;-1513;-1548.81;-267.63;-73.25;7.52;67.52;41;84.71;238.51;;1832.2;383
01/02/2024;74;18:15;18:30;-1518;-1548.81;-267.63;-73.25;7.52;67.52;41;83.51;249.51;;1832.2;379
01/02/2024;75;18:30;18:45;-1522;-1548.81;-267.63;-73.25;7.52;67.52;41;85.51;249.51;;1832.2;379
01/02/2024;76;18:45;19:00;-1521;-1548.81;-267.63;-65.33;7.52;67.52;41;85.51;249.51;;1832.2;379
01/02/2024;77;19:00;19:15;-1522;-1548.81;-267.63;-73.25;7.52;67.52;41;85.51;240.1;;1832.2;379
01/02/2024;78;19:15;19:30;-1515;-1548.81;-267.63;-61.66;7.52;67.52;41;85.51;240.1;;1832.2;379
01/02/2024;79;19:30;19:45;-1506;-1548.81;-215.92;-40;7.52;67.52;41;92;240.1;;1832.2;379
01/02/2024;80;19:45;20:00;-1498;-1548.81;-211.55;-40;7.52;67.52;41;93.48;240.1;;1832.2;379
01/02/2024;81;20:00;20:15;-1488;-1548.81;-211.55;-40;7.52;67.52;41;93.48;238.51;;1832.2;379
01/02/2024;82;20:15;20:30;-1504;-1548.81;-151.16;-40;7.52;67.52;41;93.48;238.51;;1832.2;379
01/02/2024;83;20:30;20:45;-1515;-1548.81;-215.92;-40;7.52;67.52;41;93.48;238.51;;1832.2;379
01/02/2024;84;20:45;21:00;-1523;-1548.81;-217.88;-40;7.52;67.52;41;93.48;238.51;;1832.2;379
01/02/2024;85;21:00;21:15;-1528;-1548.81;-220.34;-40;4.52;67.52;41;87.55;238.51;;1832.2;379
01/02/2024;86;21:15;21:30;-1473;-1548.81;-207.24;-40;4.52;67.52;41;92;238.51;;1832.2;379
01/02/2024;87;21:30;21:45;-1439;-1548.81;-198.75;-40;4.52;67.52;41;92;238.51;;1832.2;379
01/02/2024;88;21:45;22:00;-1407;-1548.81;-194.58;-40;4.52;67.52;41;90;238.51;;1832.2;379
01/02/2024;89;22:00;22:15;-1334;-1548.81;-265.63;-55.48;4.52;67.52;41;88;249.51;;1832.2;379
01/02/2024;90;22:15;22:30;-1353;-1548.81;-267.63;-73.25;4.52;67.52;41;84.51;249.51;;1832.2;379
01/02/2024;91;22:30;22:45;-1362;-1548.81;-267.63;-47.06;4.52;67.52;41;88;249.51;;1832.2;379
01/02/2024;92;22:45;23:00;-1356;-1548.81;-182.35;-40;4.52;67.52;41;88;223.18;;1832.2;391
01/02/2024;93;23:00;23:15;-1361;-1548.81;-265.63;-70.01;4.52;67.52;30.99;81.43;238.51;;1832.2;388
01/02/2024;94;23:15;23:30;-1356;-1548.81;-222.38;-222.38;4.52;67.52;41;88;238.51;;1832.2;389
01/02/2024;95;23:30;23:45;-1357;-1548.81;-228.81;-40;4.52;67.52;41;89.32;259.51;;1832.2;379
01/02/2024;96;23:45;00:00;-1321;-1548.81;-217.88;-40;4.52;67.52;41;89.32;259.51;;1832.2;379
01/03/2024;1;00:00;00:15;-946;-1548.81;-267.63;-248.76;-34.51;-4.51;52.79;79.73;128;;1832.2;462
01/03/2024;2;00:15;00:30;-968;-1548.81;-267.63;-201.5;-25.84;-4.34;51.21;77.73;117.73;;1832.2;429
01/03/2024;3;00:30;00:45;-1000;-1548.81;-267.63;-178.04;-18.79;0.71;66.25;79.73;167.73;;1832.2;423
01/03/2024;4;00:45;01:00;-1019;-1548.81;-265.63;-131.45;-24.4;-6.81;62.25;79.73;147;;1832.2;418
01/03/2024;5;01:00;01:15;-1054;-1548.81;-267.63;-248.76;-34.52;-4.52;62.32;75.96;300;;1832.2;379
01/03/2024;6;01:15;01:30;-1085;-1548.81;-267.63;-233.89;-29.45;-4.41;67.41;86;300;;1832.2;379
01/03/2024;7;01:30;01:45;-1113;-1548.81;-267.63;-169.92;-17.9;0.72;58.03;75.35;281.51;;1832.2;379
01/03/2024;8;01:45;02:00;-1125;-1548.81;-265.63;-131.45;-17.7;-6.45;63.69;84;131.51;;1832.2;486
01/03/2024;9;02:00;02:15;-1157;-1548.81;-267.63;-204.78;-17.96;0.72;65.69;84;131.51;600;1832.2;609
01/03/2024;10;02:15;02:30;-1163;-1548.81;-267.63;-159.7;-19.7;-8.45;65.69;84;131.51;581.51;1832.2;624
01/03/2024;11;02:30;02:45;-1282;-1548.81;-517.63;-248.63;-26.56;-4.35;79;84.51;131.51;381.51;1832.2;589
01/03/2024;12;02:45;03:00;-1288;-1548.81;-517.63;-248.76;-29.03;-4.4;79;79;126;1830.2;1832.2;609
01/03/2024;13;03:00;03:15;-1301;-1548.81;-267.63;-159.7;-19.7;-8.45;79;84.51;131.51;295.18;1832.2;599
01/03/2024;14;03:15;03:30;-1304;-1548.81;-267.63;-98.08;-8.08;0.92;62.69;88;151;1832.2;1832.2;601
01/03/2024;15;03:30;03:45;-1308;-1548.81;-267.63;-98.08;-8.08;0.92;62.69;88;151;600;1832.2;604
01/03/2024;16;03:45;04:00;-1301;-1548.81;-265.63;-246.76;-37.7;-8.81;79;84.51;131.51;600;1832.2;608
01/03/2024;17;04:00;04:15;-1303;-1548.81;-265.63;-246.76;-246.76;-7.7;79;84.51;131.51;581.51;1832.2;614
01/03/2024;18;04:15;04:30;-1296;-1548.81;-267.63;-159.7;-19.7;-8.45;62.69;88;150.19;581.51;1832.2;617
01/03/2024;19;04:30;04:45;-1295;-1548.81;-267.63;-98.08;-8.08;0.92;62.69;88;150.19;581.51;1832.2;617
01/03/2024;20;04:45;05:00;-1299;-1548.81;-267.63;-159.7;-19.7;-8.45;62.69;88;150.19;581.51;1832.2;616
01/03/2024;21;05:00;05:15;-1298;-1548.81;-267.63;-159.7;-19.7;-8.45;62.69;88;150.19;581.51;1832.2;615
01/03/2024;22;05:15;05:30;-1297;-1548.81;-265.63;-246.76;-98;-7.7;79;84.51;131.51;581.51;1832.2;615
01/03/2024;23;05:30;05:45;-1287;-1548.81;-265.63;-246.76;-246.76;-8.81;79;84.51;131.51;581.51;1832.2;620
